regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
BSU07820	BSU09240	-2.0	2.0	0.0	0.099046420343660901	0
BSU02680	BSU11000	2.0	2.0	0.0	0.09904632218119358	0
BSU05670	BSU25490	2.0	2.0	0.0	0.099046174937492598	0
BSU30460	BSU16960	2.0	2.0	0.0	0.09904588045009062	0
BSU35910	BSU07110	2.0	2.0	0.0	0.099045585962688643	0
BSU23450	BSU40820	2.0	2.0	0.0	0.099045585962688643	0
BSU31410	BSU02060	2.0	2.0	0.0	0.099045536881454982	0
BSU02320	BSU31080	2.0	2.0	0.0	0.099044800662950044	0
BSU32560	BSU06079	-2.0	2.0	0.0	0.099044162606912428	0
BSU34380	BSU37360	2.0	2.0	0.0	0.099043917200744111	0
BSU09990	BSU19749	-2.0	2.0	0.0	0.099043622713342133	0
BSU24100	BSU38210	2.0	2.0	0.0	0.099043426388407491	0
BSU00830	BSU02330	-2.0	2.0	0.0	0.099042984657304517	0
BSU00370	BSU22570	-2.0	2.0	0.0	0.099042886494837196	0
BSU14240	BSU18150	2.0	2.0	0.0	0.099042788332369874	0
BSU34630	BSU33640	2.0	2.0	0.0	0.099042395682500561	0
BSU22440	BSU02470	-2.0	2.0	0.0	0.09904185578893028	0
BSU33970	BSU07670	2.0	2.0	0.0	0.099041512220294642	0
BSU09520	BSU16600	2.0	2.0	0.0	0.099041315895359985	0
BSU23450	BSU17490	2.0	2.0	0.0	0.099041021407958008	0
BSU14480	BSU26930	-2.0	2.0	0.0	0.099040481514387727	0
BSU26720	BSU36830	-2.0	2.0	0.0	0.09904028518945307	0
BSU29030	BSU18050	2.0	2.0	0.0	0.099040137945752088	0
BSU01810	BSU31120	-2.0	2.0	0.0	0.099039892539583771	0
BSU24220	BSU20890	2.0	2.0	0.0	0.099039401727247137	0
BSU04730	BSU31321	2.0	2.0	0.0	0.099039254483546155	0
BSU05330	BSU09060	-2.0	2.0	0.0	0.09903871458997586	0
BSU03080	BSU23100	2.0	2.0	0.0	0.099038174696405579	0
BSU05700	BSU14540	2.0	2.0	0.0	0.099037683884068944	0
BSU28550	BSU34550	-2.0	2.0	0.0	0.099037585721601623	0
BSU11500	BSU29860	2.0	2.0	0.0	0.099037585721601623	0
BSU36420	BSU28090	-2.0	2.0	0.0	0.099037585721601623	0
BSU30150	BSU08930	-2.0	2.0	0.0	0.099036996746797668	0
BSU39430	BSU16000	-2.0	2.0	0.0	0.099036898584330346	0
BSU30460	BSU40330	-2.0	2.0	0.0	0.099036653178162029	0
BSU35910	BSU39270	2.0	2.0	0.0	0.099036604096928368	0
BSU33950	BSU39230	-2.0	2.0	0.0	0.099035720634722435	0
BSU15320	BSU23329	2.0	2.0	0.0	0.099035278903619475	0
BSU15880	BSU29750	-2.0	2.0	0.0	0.099034886253750176	0
BSU30150	BSU29630	2.0	2.0	0.0	0.099034493603880877	0
BSU26580	BSU08800	2.0	2.0	0.0	0.099034346360179881	0
BSU16170	BSU29040	2.0	2.0	0.0	0.0990338064666096	0
BSU09520	BSU28090	2.0	2.0	0.0	0.099033561060441283	0
BSU33660	BSU29990	2.0	2.0	0.0	0.099032775760702685	0
BSU16810	BSU23310	2.0	2.0	0.0	0.099032383110833372	0
BSU24220	BSU18640	-2.0	2.0	0.0	0.099032383110833372	0
BSU24770	BSU00370	2.0	2.0	0.0	0.099031499648627452	0
BSU33080	BSU35290	2.0	2.0	0.0	0.099031499648627452	0
BSU16170	BSU13520	-2.0	2.0	0.0	0.099030763430122501	0
BSU18420	BSU10220	2.0	2.0	0.0	0.099030370780253202	0
BSU40670	BSU03080	2.0	2.0	0.0	0.099030174455318559	0
BSU24220	BSU39190	-2.0	2.0	0.0	0.099029978130383903	0
BSU14140	BSU23140	2.0	2.0	0.0	0.099029830886682921	0
BSU23450	BSU35290	-2.0	2.0	0.0	0.099029683642981925	0
BSU14240	BSU10210	-2.0	2.0	0.0	0.099029683642981925	0
BSU36600	BSU12490	2.0	2.0	0.0	0.099029487318047282	0
BSU30460	BSU28870	-2.0	2.0	0.0	0.099029438236813622	0
BSU26720	BSU31750	-2.0	2.0	0.0	0.099029340074346286	0
BSU00470	BSU31340	2.0	2.0	0.0	0.099029143749411644	0
BSU40670	BSU17020	-2.0	2.0	0.0	0.099028603855841349	0
BSU29110	BSU37540	2.0	2.0	0.0	0.099028456612140367	0
BSU36160	BSU13820	2.0	2.0	0.0	0.099026297037859201	0
BSU36600	BSU17890	2.0	2.0	0.0	0.09902619887539188	0
BSU24520	BSU11670	2.0	2.0	0.0	0.09902619887539188	0
BSU34630	BSU06370	-2.0	2.0	0.0	0.099026100712924545	0
BSU01810	BSU40900	-2.0	2.0	0.0	0.099026100712924545	0
BSU13920	BSU08930	-2.0	2.0	0.0	0.099026051631690884	0
BSU37650	BSU11110	2.0	2.0	0.0	0.099025560819354264	0
BSU24250	BSU13150	2.0	2.0	0.0	0.099025070007017629	0
BSU37550	BSU28220	2.0	2.0	0.0	0.099024775519615665	0
BSU12370	BSU06890	2.0	2.0	0.0	0.099023842976176071	0
BSU03850	BSU00700	2.0	2.0	0.0	0.099023842976176071	0
BSU01540	BSU31670	-2.0	2.0	0.0	0.099023695732475076	0
BSU24520	BSU04840	-2.0	2.0	0.0	0.099023499407540433	0
BSU07390	BSU38840	-2.0	2.0	0.0	0.099023254001372116	0
BSU18850	BSU36260	2.0	2.0	0.0	0.0990226159453345	0
BSU01640	BSU31130	-2.0	2.0	0.0	0.099021683401894905	0
BSU09990	BSU34180	-2.0	2.0	0.0	0.099020750858455311	0
BSU36600	BSU10250	2.0	2.0	0.0	0.099020407289819673	0
BSU26350	BSU15030	-2.0	2.0	0.0	0.099019965558716713	0
BSU00370	BSU02780	-2.0	2.0	0.0	0.099019818315015731	-1
BSU10420	BSU05010	2.0	2.0	0.0	0.099018738527875141	0
BSU24100	BSU02250	-2.0	2.0	0.0	0.099018493121706838	0
BSU04100	BSU32470	2.0	2.0	0.0	0.099018296796772182	0
BSU33680	BSU29620	2.0	2.0	0.0	0.099018247715538521	0
BSU19540	BSU09060	-2.0	2.0	0.0	0.099017855065669222	0
BSU16170	BSU35420	-2.0	2.0	0.0	0.099017756903201887	0
BSU33950	BSU14600	-2.0	2.0	0.0	0.099017609659500905	0
BSU01690	BSU40070	-2.0	2.0	0.0	0.099017413334566248	0
BSU13920	BSU29190	-2.0	2.0	0.0	0.099017266090865266	0
BSU27890	BSU32490	2.0	2.0	0.0	0.099016922522229628	0
BSU30460	BSU35070	2.0	2.0	0.0	0.09901662803482765	0
BSU26670	BSU22710	-2.0	2.0	0.0	0.09901618630372469	0
BSU05330	BSU04600	-2.0	2.0	0.0	0.099015548247687074	0
BSU13150	BSU37020	-2.0	2.0	0.0	0.099015499166453413	0
BSU26350	BSU31810	-2.0	2.0	0.0	0.099015401003986078	0
BSU26580	BSU35990	-2.0	2.0	0.0	0.099014713866714801	0
BSU01640	BSU01200	-2.0	2.0	0.0	0.099014664785481141	0
BSU05330	BSU28870	-2.0	2.0	0.0	0.099014517541780159	0
BSU13310	BSU36220	-2.0	2.0	0.0	0.099014468460546498	0
BSU02450	BSU21400	2.0	2.0	0.0	0.09901417397314452	0
BSU18460	BSU13620	2.0	2.0	0.0	0.099014075810677185	0
BSU05330	BSU27710	-2.0	2.0	0.0	0.099014026729443524	0
BSU25490	BSU35680	-2.0	2.0	0.0	0.099013928566976203	0
BSU09520	BSU27400	2.0	2.0	0.0	0.099013879485742542	0
BSU09990	BSU38420	2.0	2.0	0.0	0.099013781323275221	0
BSU01540	BSU23240	-2.0	2.0	0.0	0.099013437754639569	0
BSU05050	BSU37500	2.0	2.0	0.0	0.099013388673405908	0
BSU19050	BSU29960	2.0	2.0	0.0	0.099012996023536609	0
BSU15670	BSU23910	2.0	2.0	0.0	0.099012554292433649	0
BSU00470	BSU15850	2.0	2.0	0.0	0.099012112561330676	0
BSU23100	BSU15960	-2.0	2.0	0.0	0.099011867155162372	0
BSU19050	BSU17660	2.0	2.0	0.0	0.099011768992695037	0
BSU16170	BSU31740	-2.0	2.0	0.0	0.099011719911461377	0
BSU34380	BSU18490	-2.0	2.0	0.0	0.099011572667760395	0
BSU13340	BSU27360	-2.0	2.0	0.0	0.099011376342825738	0
BSU39430	BSU00090	-2.0	2.0	0.0	0.099011376342825738	0
BSU32870	BSU38480	-2.0	2.0	0.0	0.0990110327741901	0
BSU14240	BSU22730	-2.0	2.0	0.0	0.099010934611722778	0
BSU40410	BSU31230	2.0	2.0	0.0	0.099010836449255457	0
BSU05050	BSU29850	2.0	2.0	0.0	0.09901059104308714	0
BSU01810	BSU17790	-2.0	2.0	0.0	0.099010492880619819	0
BSU09060	BSU11820	2.0	2.0	0.0	0.099009707580881207	0
BSU25490	BSU32670	-2.0	2.0	0.0	0.099009118606077265	0
BSU27520	BSU37650	2.0	2.0	0.0	0.09900902044360993	0
BSU40540	BSU32020	2.0	2.0	0.0	0.099008922281142608	0
BSU05320	BSU18850	2.0	2.0	0.0	0.099008824118675287	0
BSU39430	BSU27730	-2.0	2.0	0.0	0.09900857871250697	0
BSU09060	BSU41040	2.0	2.0	0.0	0.099008431468805974	0
BSU00980	BSU03670	2.0	2.0	0.0	0.099008235143871332	0
BSU25200	BSU25050	2.0	2.0	0.0	0.099008186062637671	0
BSU00470	BSU12280	-2.0	2.0	0.0	0.099008038818936675	0
BSU16470	BSU33210	2.0	2.0	0.0	0.099008038818936675	0
BSU10150	BSU06370	2.0	2.0	0.0	0.099007597087833715	0
BSU02680	BSU16010	-2.0	2.0	0.0	0.099007449844132719	0
BSU33990	BSU23790	2.0	2.0	0.0	0.099007155356730756	0
BSU13870	BSU14290	2.0	2.0	0.0	0.099006959031796099	0
BSU40050	BSU01330	-2.0	2.0	0.0	0.099006959031796099	0
BSU07390	BSU27330	-2.0	2.0	0.0	0.099006909950562438	0
BSU18420	BSU19190	2.0	2.0	0.0	0.099006811788095117	0
BSU25200	BSU00360	2.0	2.0	0.0	0.099006811788095117	0
BSU05850	BSU23740	-2.0	2.0	0.0	0.099006222813291161	0
BSU00370	BSU26400	-2.0	2.0	0.0	0.099006173732057501	0
BSU05370	BSU05410	2.0	2.0	0.0	0.099006173732057501	0
BSU40710	BSU37340	2.0	2.0	0.0	0.099005928325889184	0
BSU09990	BSU37680	-2.0	2.0	0.0	0.099005388432318889	0
BSU30150	BSU14900	2.0	2.0	0.0	0.099004946701215929	0
BSU05330	BSU33049	-2.0	2.0	0.0	0.099004897619982268	0
BSU15670	BSU29560	2.0	2.0	0.0	0.099004504970112969	0
BSU24250	BSU27230	2.0	2.0	0.0	0.099004504970112969	0
BSU15320	BSU37030	2.0	2.0	0.0	0.099004406807645634	0
BSU04100	BSU24550	-2.0	2.0	0.0	0.099004406807645634	0
BSU24220	BSU35600	-2.0	2.0	0.0	0.099004357726411973	0
BSU38600	BSU39030	2.0	2.0	0.0	0.099003474264206054	0
BSU19540	BSU12280	-2.0	2.0	0.0	0.099003327020505058	0
BSU30460	BSU37500	-2.0	2.0	0.0	0.099003228858037737	0
BSU33970	BSU38850	2.0	2.0	0.0	0.099002492639532799	0
BSU38310	BSU05280	2.0	2.0	0.0	0.099002394477065464	0
BSU24100	BSU07700	-2.0	2.0	0.0	0.099002345395831803	0
BSU03890	BSU40000	2.0	2.0	0.0	0.099001952745962504	0
BSU33790	BSU02120	-2.0	2.0	0.0	0.099001903664728844	0
BSU24220	BSU14620	2.0	2.0	0.0	0.099001658258560526	0
BSU27890	BSU02670	-2.0	2.0	0.0	0.099001511014859545	0
BSU09990	BSU13190	-2.0	2.0	0.0	0.099001167446223906	0
BSU39430	BSU33410	2.0	2.0	0.0	0.099001167446223906	0
BSU01810	BSU22370	-2.0	2.0	0.0	0.099001069283756571	0
BSU00560	BSU11770	2.0	2.0	0.0	0.099000676633887272	0
BSU33660	BSU08990	2.0	2.0	0.0	0.099000627552653611	0
BSU24100	BSU04520	2.0	2.0	0.0	0.099000283984017973	0
BSU24100	BSU35720	2.0	2.0	0.0	0.098999596846746696	0
BSU38600	BSU29660	-2.0	2.0	0.0	0.098999547765513035	0
BSU16170	BSU04190	2.0	2.0	0.0	0.098998811547008098	0
BSU04100	BSU16650	-2.0	2.0	0.0	0.098998467978372459	0
BSU34380	BSU02780	-2.0	2.0	0.0	0.098998467978372459	0
BSU08410	BSU29640	2.0	2.0	0.0	0.098998075328503146	0
BSU33660	BSU04020	-2.0	2.0	0.0	0.098997633597400186	0
BSU24220	BSU17090	-2.0	2.0	0.0	0.098997584516166526	0
BSU30460	BSU17460	-2.0	2.0	0.0	0.098997388191231869	0
BSU01540	BSU21570	2.0	2.0	0.0	0.098997191866297227	0
BSU03170	BSU26670	2.0	2.0	0.0	0.098997093703829891	0
BSU09520	BSU02670	-2.0	2.0	0.0	0.09899699554136257	0
BSU38450	BSU25390	2.0	2.0	0.0	0.09899694646012891	0
BSU02370	BSU00580	2.0	2.0	0.0	0.098996357485324954	0
BSU18460	BSU34880	2.0	2.0	0.0	0.098996062997922976	0
BSU24220	BSU26880	2.0	2.0	0.0	0.098995817591754673	0
BSU33680	BSU37510	-2.0	2.0	0.0	0.098995474023119034	0
BSU04100	BSU35070	2.0	2.0	0.0	0.0989949832107824	0
BSU05420	BSU40570	2.0	2.0	0.0	0.098994590560913101	0
BSU08250	BSU02410	2.0	2.0	0.0	0.09899454147967944	0
BSU08990	BSU04290	-2.0	2.0	0.0	0.098993363530071529	0
BSU24220	BSU37690	-2.0	2.0	0.0	0.098992823636501248	0
BSU40670	BSU07520	2.0	2.0	0.0	0.098992774555267574	0
BSU13870	BSU25310	2.0	2.0	0.0	0.098992578230332931	0
BSU05460	BSU36530	2.0	2.0	0.0	0.09899252914909927	0
BSU02680	BSU31280	2.0	2.0	0.0	0.098992087417996297	0
BSU14480	BSU36190	-2.0	2.0	0.0	0.098991743849360658	0
BSU30460	BSU24100	-2.0	2.0	0.0	0.098991302118257699	0
BSU34720	BSU08650	2.0	2.0	0.0	0.098990320493584444	0
BSU31210	BSU38450	2.0	2.0	0.0	0.098990075087416127	0
BSU35910	BSU06990	2.0	2.0	0.0	0.098989976924948805	0
BSU13670	BSU03050	2.0	2.0	0.0	0.098989927843715145	0
BSU39430	BSU35620	-2.0	2.0	0.0	0.098989878762481484	0
BSU33950	BSU18840	-2.0	2.0	0.0	0.098989486112612185	0
BSU10840	BSU29980	2.0	2.0	0.0	0.09898943703137851	0
BSU31410	BSU11630	-2.0	2.0	0.0	0.098988995300275551	0
BSU27520	BSU36380	2.0	2.0	0.0	0.098988749894107234	0
BSU00830	BSU31120	-2.0	2.0	0.0	0.098988553569172591	0
BSU22440	BSU13410	-2.0	2.0	0.0	0.098988357244237934	0
BSU04730	BSU02560	-2.0	2.0	0.0	0.098987719188200318	0
BSU33970	BSU03810	2.0	2.0	0.0	0.098987719188200318	0
BSU27890	BSU22070	2.0	2.0	0.0	0.098987081132162702	0
BSU26430	BSU15060	2.0	2.0	0.0	0.098986835725994399	0
BSU29030	BSU09010	2.0	2.0	0.0	0.098986639401059742	0
BSU00370	BSU17240	-2.0	2.0	0.0	0.098986246751190443	-1
BSU05330	BSU40070	-2.0	2.0	0.0	0.098986197669956782	0
BSU09060	BSU39030	-2.0	2.0	0.0	0.098986001345022126	0
BSU00010	BSU05940	-2.0	2.0	0.0	0.098985755938853809	0
BSU19540	BSU04690	-2.0	2.0	0.0	0.098985559613919166	0
BSU04100	BSU04039	2.0	2.0	0.0	0.098985117882816193	0
BSU24520	BSU11710	2.0	2.0	0.0	0.098985068801582532	0
BSU33660	BSU18920	-2.0	2.0	0.0	0.098984823395414229	0
BSU15330	BSU22019	2.0	2.0	0.0	0.098984528908012251	0
BSU15880	BSU04320	2.0	2.0	0.0	0.098984136258142938	0
BSU08990	BSU13500	2.0	2.0	0.0	0.098983547283338996	0
BSU32420	BSU19570	2.0	2.0	0.0	0.098983547283338996	0
BSU30460	BSU17330	-2.0	2.0	0.0	0.09898335095840434	0
BSU12370	BSU27310	2.0	2.0	0.0	0.098983252795937018	0
BSU04100	BSU13570	-2.0	2.0	0.0	0.098982958308535041	0
BSU26430	BSU08910	2.0	2.0	0.0	0.098982467496198406	0
BSU25490	BSU09130	-2.0	2.0	0.0	0.098982320252497424	0
BSU39990	BSU27480	2.0	2.0	0.0	0.098982271171263764	0
BSU16810	BSU28650	2.0	2.0	0.0	0.098982123927562768	0
BSU18850	BSU20850	2.0	2.0	0.0	0.098981485871525166	0
BSU05670	BSU29480	2.0	2.0	0.0	0.09898133862782417	0
BSU30020	BSU14220	2.0	2.0	0.0	0.098980602409319232	0
BSU40540	BSU07580	-2.0	2.0	0.0	0.098980209759449933	0
BSU00470	BSU02410	-2.0	2.0	0.0	0.098979817109580634	0
BSU33080	BSU34780	2.0	2.0	0.0	0.098978982728608361	0
BSU40050	BSU15970	-2.0	2.0	0.0	0.098978639159972723	0
BSU34480	BSU29080	2.0	2.0	0.0	0.098978590078739062	0
BSU04820	BSU25770	2.0	2.0	0.0	0.098978590078739062	0
BSU17450	BSU35510	-2.0	2.0	0.0	0.098978344672570745	0
BSU16170	BSU12100	2.0	2.0	0.0	0.098977952022701446	0
BSU23450	BSU04740	-2.0	2.0	0.0	0.098977755697766789	0
BSU09060	BSU24960	-2.0	2.0	0.0	0.098977412129131151	0
BSU02500	BSU31180	-2.0	2.0	0.0	0.098976921316794531	0
BSU25200	BSU24680	-2.0	2.0	0.0	0.098976774073093535	1
BSU35910	BSU38210	2.0	2.0	0.0	0.098976675910626213	0
BSU24520	BSU23490	-2.0	2.0	0.0	0.098976332341990575	0
BSU30460	BSU39180	-2.0	2.0	0.0	0.098976332341990575	0
BSU14140	BSU33830	-2.0	2.0	0.0	0.098976332341990575	0
BSU00830	BSU38260	-2.0	2.0	0.0	0.098976185098289593	0
BSU16170	BSU39230	2.0	2.0	0.0	0.098976136017055918	0
BSU36600	BSU10060	2.0	2.0	0.0	0.098975988773354937	0
BSU10830	BSU34680	2.0	2.0	0.0	0.098975841529653955	0
BSU30150	BSU10800	2.0	2.0	0.0	0.098975547042251977	0
BSU18760	BSU19940	2.0	2.0	0.0	0.09897535071731732	0
BSU28400	BSU17870	-2.0	2.0	0.0	0.09897535071731732	0
BSU08990	BSU28850	2.0	2.0	0.0	0.098975203473616338	0
BSU16470	BSU08670	-2.0	2.0	0.0	0.098975105311149003	0
BSU07820	BSU04440	-2.0	2.0	0.0	0.098974908986214361	0
BSU25200	BSU32310	2.0	2.0	0.0	0.098974516336345061	0
BSU05420	BSU23530	2.0	2.0	0.0	0.098974467255111387	0
BSU30460	BSU38320	-2.0	2.0	0.0	0.098974025524008427	0
BSU23450	BSU22050	2.0	2.0	0.0	0.098973829199073785	0
BSU23590	BSU21370	2.0	2.0	0.0	0.098973387467970811	0
BSU33790	BSU00320	-2.0	2.0	0.0	0.098972749411933195	0
BSU24100	BSU25840	-2.0	2.0	0.0	0.098972700330699534	0
BSU27520	BSU08780	-2.0	2.0	0.0	0.098972405843297556	0
BSU37650	BSU12910	2.0	2.0	0.0	0.098972307680830235	0
BSU00470	BSU09800	-2.0	2.0	0.0	0.098972111355895578	0
BSU30020	BSU03820	-2.0	2.0	0.0	0.098972013193428257	0
BSU14240	BSU26890	-2.0	2.0	0.0	0.098971620543558958	0
BSU16170	BSU32510	2.0	2.0	0.0	0.098971375137390641	0
BSU24220	BSU33280	-2.0	2.0	0.0	0.098971375137390641	0
BSU33660	BSU18790	-2.0	2.0	0.0	0.098971129731222324	0
BSU01640	BSU36180	-2.0	2.0	0.0	0.098970688000119364	0
BSU22440	BSU30080	2.0	2.0	0.0	0.098970638918885703	0
BSU27000	BSU25340	2.0	2.0	0.0	0.098970295350250065	0
BSU33080	BSU23650	2.0	2.0	0.0	0.098969853619147105	0
BSU40540	BSU24880	2.0	2.0	0.0	0.098969215563109489	0
BSU03080	BSU00030	2.0	2.0	0.0	0.098969068319408493	0
BSU11500	BSU25070	2.0	2.0	0.0	0.098969019238174832	0
BSU01540	BSU36200	-2.0	2.0	0.0	0.098968332100903555	0
BSU08410	BSU22270	2.0	2.0	0.0	0.098967939451034256	0
BSU33680	BSU33860	2.0	2.0	0.0	0.098967644963632279	0
BSU34480	BSU27540	2.0	2.0	0.0	0.09896730139499664	0
BSU12370	BSU26100	-2.0	2.0	0.0	0.09896730139499664	0
BSU16810	BSU14950	2.0	2.0	0.0	0.098966957826361002	0
BSU22120	BSU39029	2.0	2.0	0.0	0.098966908745127341	0
BSU05420	BSU33120	2.0	2.0	0.0	0.098966761501426345	0
BSU00830	BSU37550	-2.0	2.0	0.0	0.098966270689089725	0
BSU05420	BSU34110	-2.0	2.0	0.0	0.098966221607856064	0
BSU04100	BSU08150	-2.0	2.0	0.0	0.098965976201687747	0
BSU14140	BSU31030	-2.0	2.0	0.0	0.098965828957986765	0
BSU40350	BSU22650	2.0	2.0	0.0	0.098965190901949149	0
BSU30460	BSU29670	-2.0	2.0	0.0	0.09896484733331351	0
BSU24220	BSU00600	-2.0	2.0	0.0	0.098964601927145193	0
BSU15330	BSU14200	2.0	2.0	0.0	0.098964062033574898	0
BSU00980	BSU29050	-2.0	2.0	0.0	0.098963227652602639	0
BSU35490	BSU40840	2.0	2.0	0.0	0.098963080408901644	0
BSU38310	BSU25250	2.0	2.0	0.0	0.098963031327667983	0
BSU40010	BSU13300	2.0	2.0	0.0	0.09896283500273334	0
BSU04730	BSU09420	-2.0	2.0	0.0	0.098962687759032344	0
BSU27890	BSU28150	2.0	2.0	0.0	0.098962589596565023	0
BSU18740	BSU19650	2.0	2.0	0.0	0.09896214786546205	0
BSU03850	BSU08030	2.0	2.0	0.0	0.098962098784228389	0
BSU09520	BSU41060	2.0	2.0	0.0	0.098961951540527407	0
BSU14140	BSU29540	-2.0	2.0	0.0	0.098961951540527407	0
BSU13450	BSU03020	2.0	2.0	0.0	0.098961902459293746	0
BSU34380	BSU02850	-2.0	2.0	0.0	0.09896175521559275	0
BSU36420	BSU30330	2.0	2.0	0.0	0.098961558890658108	0
BSU11500	BSU09030	2.0	2.0	0.0	0.098961411646957112	0
BSU19050	BSU34490	-2.0	2.0	0.0	0.098960969915854152	0
BSU24520	BSU36580	-2.0	2.0	0.0	0.098960920834620492	0
BSU13760	BSU14080	2.0	2.0	0.0	0.098960920834620492	0
BSU16170	BSU18130	-2.0	2.0	0.0	0.098960380941050197	0
BSU29030	BSU40360	2.0	2.0	0.0	0.098959841047479916	0
BSU09520	BSU38890	2.0	2.0	0.0	0.098958810341572986	0
BSU15670	BSU22750	2.0	2.0	0.0	0.098958614016638344	0
BSU33950	BSU39220	-2.0	2.0	0.0	0.098958466772937348	0
BSU25760	BSU12380	2.0	2.0	0.0	0.098957828716899746	0
BSU34180	BSU21770	-2.0	2.0	0.0	0.098957583310731428	0
BSU37650	BSU19210	2.0	2.0	0.0	0.098957485148264093	0
BSU01810	BSU01670	2.0	2.0	0.0	0.098957436067030433	0
BSU07820	BSU39020	-2.0	2.0	0.0	0.098956994335927473	0
BSU34750	BSU04690	2.0	2.0	0.0	0.098956896173460152	0
BSU02680	BSU37150	-2.0	2.0	0.0	0.098956798010992816	0
BSU23100	BSU31910	-2.0	2.0	0.0	0.098956503523590852	0
BSU19540	BSU28870	-2.0	2.0	0.0	0.098954834761646321	0
BSU01810	BSU01210	-2.0	2.0	0.0	0.098954491193010669	0
BSU35910	BSU39410	-2.0	2.0	0.0	0.098954442111777008	0
BSU33790	BSU02290	-2.0	2.0	0.0	0.098954393030543347	0
BSU15880	BSU32110	-2.0	2.0	0.0	0.098954000380674048	0
BSU05670	BSU40930	2.0	2.0	0.0	0.098953853136973066	0
BSU00560	BSU31790	2.0	2.0	0.0	0.09895321508093545	0
BSU36420	BSU02590	2.0	2.0	0.0	0.098952969674767133	0
BSU30460	BSU03870	-2.0	2.0	0.0	0.098952969674767133	0
BSU32560	BSU34880	-2.0	2.0	0.0	0.098952626106131494	0
BSU05130	BSU32760	2.0	2.0	0.0	0.098952429781196838	0
BSU21020	BSU12500	2.0	2.0	0.0	0.098952086212561199	0
BSU31680	BSU21550	2.0	2.0	0.0	0.098951546318990918	0
BSU33680	BSU29540	2.0	2.0	0.0	0.098951399075289923	0
BSU33680	BSU02820	2.0	2.0	0.0	0.098951251831588941	0
BSU27520	BSU39910	2.0	2.0	0.0	0.098950859181719641	0
BSU01810	BSU23710	2.0	2.0	0.0	0.098950761019252306	0
BSU40050	BSU01260	-2.0	2.0	0.0	0.098949730313345391	0
BSU23590	BSU29230	-2.0	2.0	0.0	0.098948945013606793	0
BSU14730	BSU11960	2.0	2.0	0.0	0.098948699607438476	0
BSU33080	BSU23640	2.0	2.0	0.0	0.098948503282503833	0
BSU33660	BSU12790	-2.0	2.0	0.0	0.098948405120036498	0
BSU10420	BSU02710	2.0	2.0	0.0	0.098948356038802837	0
BSU14140	BSU27130	2.0	2.0	0.0	0.098948012470167199	0
BSU34380	BSU38850	-2.0	2.0	0.0	0.098946981764260283	0
BSU40800	BSU19999	2.0	2.0	0.0	0.098946932683026623	0
BSU27890	BSU31959	-2.0	2.0	0.0	0.098946294626989006	0
BSU15320	BSU35600	-2.0	2.0	0.0	0.098946245545755346	0
BSU16810	BSU26770	2.0	2.0	0.0	0.09894565657095139	0
BSU34630	BSU11055	2.0	2.0	0.0	0.098945558408484069	0
BSU27170	BSU18680	2.0	2.0	0.0	0.09894521483984843	0
BSU39990	BSU12000	2.0	2.0	0.0	0.098945116677381095	0
BSU26870	BSU07580	2.0	2.0	0.0	0.098944969433680113	0
BSU24220	BSU16210	-2.0	2.0	0.0	0.098944969433680113	-1
BSU13670	BSU20920	-2.0	2.0	0.0	0.098944429540109818	0
BSU24100	BSU08779	-2.0	2.0	0.0	0.098944429540109818	0
BSU13920	BSU39330	2.0	2.0	0.0	0.098944380458876158	0
BSU30150	BSU31510	-2.0	2.0	0.0	0.098944282296408836	0
BSU25490	BSU15670	-2.0	2.0	0.0	0.098944184133941515	0
BSU25490	BSU09550	-2.0	2.0	0.0	0.098943742402838541	0
BSU26720	BSU17460	-2.0	2.0	0.0	0.098943693321604881	0
BSU28550	BSU07860	2.0	2.0	0.0	0.098943398834202903	0
BSU27170	BSU16950	2.0	2.0	0.0	0.09894320250926826	0
BSU14140	BSU11850	-2.0	2.0	0.0	0.098943006184333604	0
BSU33080	BSU30070	2.0	2.0	0.0	0.098942711696931626	0
BSU15880	BSU39030	2.0	2.0	0.0	0.098942368128295988	0
BSU26870	BSU20810	2.0	2.0	0.0	0.09894119017868809	0
BSU09520	BSU29210	2.0	2.0	0.0	0.09894119017868809	0
BSU09520	BSU06230	-2.0	2.0	0.0	0.098941092016220755	0
BSU05320	BSU04010	2.0	2.0	0.0	0.098940797528818777	0
BSU36600	BSU24750	-2.0	2.0	0.0	0.098940355797715818	0
BSU00010	BSU32660	-2.0	2.0	0.0	0.098940306716482157	0
BSU24220	BSU25300	2.0	2.0	0.0	0.098940110391547501	0
BSU09060	BSU22710	2.0	2.0	0.0	0.098939864985379197	0
BSU34750	BSU24870	2.0	2.0	0.0	0.098939472335509884	0
BSU33080	BSU12820	2.0	2.0	0.0	0.098939030604406925	0
BSU00470	BSU26490	2.0	2.0	0.0	0.098938932441939603	0
BSU26720	BSU32680	-2.0	2.0	0.0	0.098938834279472268	0
BSU37650	BSU10240	-2.0	2.0	0.0	0.098938736117004947	0
BSU23100	BSU13870	2.0	2.0	0.0	0.098938736117004947	0
BSU25200	BSU22330	2.0	2.0	0.0	0.098938687035771286	0
BSU03170	BSU33210	2.0	2.0	0.0	0.098938687035771286	0
BSU15880	BSU10750	-2.0	2.0	0.0	0.098938196223434666	0
BSU36420	BSU33640	2.0	2.0	0.0	0.098937656329864371	0
