regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior
BSU15320	BSU23300	1.0	1.0	0.17007778015974404	0.49545535292784015	0
BSU26720	BSU07200	-1.0	1.0	0.1622305728633705	0.49545437146858695	0
BSU02970	BSU11160	1.0	1.0	0.16998149047347449	0.49545339000933369	0
BSU00010	BSU06840	-1.0	1.0	0.16994938786696301	0.49545240855008044	0
BSU00980	BSU25890	1.0	1.0	0.1622023340665065	0.49545240855008044	0
BSU31070	BSU40170	-1.0	1.0	0.16219335411600902	0.49545142709082718	0
BSU03080	BSU27740	1.0	1.0	0.16990655462197052	0.49545044563157392	0
BSU01810	BSU38990	1.0	1.0	0.1621735248339935	0.49545044563157392	0
BSU00010	BSU00910	-1.0	1.0	0.1699063205186705	0.49544946417232066	0
BSU09520	BSU13750	1.0	1.0	0.1621640210582945	0.49544946417232066	0
BSU08410	BSU36590	1.0	1.0	0.162086685598787	0.49544848271306746	0
BSU40010	BSU02450	1.0	1.0	0.169848462826413	0.49544848271306746	0
BSU01810	BSU37180	1.0	1.0	0.16207538279999301	0.4954475012538142	0
BSU27890	BSU32910	1.0	1.0	0.16962160335477602	0.49544651979456095	0
BSU25490	BSU16900	-1.0	1.0	0.16201554526936299	0.49544553833530769	0
BSU35490	BSU35400	1.0	1.0	0.16955835894719698	0.49544553833530769	1
BSU22440	BSU18540	-1.0	1.0	0.16953773897339802	0.49544455687605443	0
BSU09520	BSU00470	1.0	1.0	0.1620025129434845	0.49544455687605443	0
BSU04100	BSU35698	-1.0	1.0	0.16947336248419348	0.49544357541680123	0
BSU05330	BSU33049	-1.0	1.0	0.16196058848160599	0.49544259395754797	0
BSU25490	BSU04680	-1.0	1.0	0.16944130976168598	0.49544161249829471	0
BSU05320	BSU31490	-1.0	1.0	0.16193313752838751	0.49544063103904146	0
BSU29400	BSU39460	-1.0	1.0	0.16925733688355699	0.4954396495797882	0
BSU37650	BSU10050	1.0	1.0	0.161865845114604	0.495438668120535	0
BSU09520	BSU09030	-1.0	1.0	0.16922897220567051	0.495438668120535	0
BSU34630	BSU06820	1.0	1.0	0.169212512531285	0.49543768666128174	0
BSU40710	BSU32190	1.0	1.0	0.16178596979356449	0.49543670520202848	0
BSU05330	BSU23190	-1.0	1.0	0.16917294373619349	0.49543670520202848	0
BSU06700	BSU24830	1.0	1.0	0.16177689315808749	0.49543572374277522	0
BSU09520	BSU14090	1.0	1.0	0.16916483770299551	0.49543572374277522	0
BSU24220	BSU33780	1.0	1.0	0.16170862951999801	0.49543474228352197	0
BSU28550	BSU26749	1.0	1.0	0.16911705412340552	0.49543376082426877	0
BSU04100	BSU03870	-1.0	1.0	0.16167100233863502	0.49543376082426877	0
BSU33990	BSU38880	1.0	1.0	0.16165073382097597	0.49543277936501551	0
BSU09520	BSU23090	1.0	1.0	0.16911675265678197	0.49543277936501551	0
BSU25200	BSU14500	1.0	1.0	0.16910850604790051	0.49543179790576225	0
BSU05330	BSU39450	-1.0	1.0	0.16163717489008947	0.49543081644650899	0
BSU19050	BSU29960	1.0	1.0	0.16904352685076549	0.49542983498725573	0
BSU05640	BSU29720	1.0	1.0	0.16159994419945498	0.49542983498725573	0
BSU21020	BSU19170	1.0	1.0	0.16159529013906751	0.49542885352800248	0
BSU23590	BSU38960	1.0	1.0	0.16901577565222353	0.49542885352800248	0
BSU07010	BSU39060	1.0	1.0	0.16157658600675698	0.49542787206874928	0
BSU01810	BSU06960	1.0	1.0	0.16156961887778648	0.49542689060949602	0
BSU37650	BSU08140	1.0	1.0	0.16894901988300451	0.49542590915024276	0
BSU23100	BSU35400	-1.0	1.0	0.16153692189228649	0.4954249276909895	0
BSU34720	BSU03570	1.0	1.0	0.16891279525595002	0.4954249276909895	0
BSU17450	BSU37110	-1.0	1.0	0.16891207824788398	0.49542394623173625	0
BSU00370	BSU07590	-1.0	1.0	0.16890980896233701	0.49542296477248304	0
BSU08730	BSU05980	-1.0	1.0	0.1614584530533765	0.49542296477248304	0
BSU33660	BSU04170	-1.0	1.0	0.16140729099181947	0.49542100185397653	0
BSU26870	BSU26940	1.0	1.0	0.1686685093508955	0.49542100185397653	0
BSU00980	BSU00490	1.0	1.0	0.16864002787101998	0.49542002039472327	1
BSU09990	BSU13950	-1.0	1.0	0.161291297552736	0.49542002039472327	0
BSU34380	BSU04460	-1.0	1.0	0.1612611367751485	0.49541903893547001	0
BSU39430	BSU38150	-1.0	1.0	0.16862593104209148	0.49541805747621681	0
BSU25490	BSU28850	-1.0	1.0	0.16861986708271301	0.49541707601696355	0
BSU40800	BSU02640	1.0	1.0	0.16117318025209948	0.49541707601696355	0
BSU33221	BSU34430	1.0	1.0	0.16861188087956849	0.4954160945577103	0
BSU07820	BSU11390	1.0	1.0	0.16115126202760752	0.4954160945577103	0
BSU09520	BSU38250	1.0	1.0	0.16114930992884602	0.49541511309845704	1
BSU05320	BSU30310	1.0	1.0	0.16112229820266752	0.49541413163920378	0
BSU13670	BSU11670	-1.0	1.0	0.1610770189496975	0.49541315017995058	0
BSU23450	BSU13509	-1.0	1.0	0.16103222359380898	0.49541216872069732	0
BSU05420	BSU35900	1.0	1.0	0.168533764481894	0.49541216872069732	0
BSU11500	BSU23510	1.0	1.0	0.16103012164750849	0.49541118726144406	0
BSU10840	BSU35530	1.0	1.0	0.16846545017841447	0.49541020580219081	0
BSU24220	BSU15790	-1.0	1.0	0.16085230469643	0.49540824288368435	0
BSU33660	BSU09260	-1.0	1.0	0.1683420061995205	0.49540824288368435	0
BSU18420	BSU24270	1.0	1.0	0.16084837240215852	0.49540726142443109	0
BSU13310	BSU06210	-1.0	1.0	0.16082788080257401	0.49540627996517783	0
BSU40800	BSU20540	1.0	1.0	0.16823731392568697	0.49540627996517783	0
BSU30460	BSU40600	-1.0	1.0	0.16082785975948402	0.49540529850592457	0
BSU13340	BSU08260	1.0	1.0	0.16079940217724401	0.49540333558741806	0
BSU25200	BSU31850	1.0	1.0	0.16812478083719901	0.49540235412816486	0
BSU00470	BSU10340	-1.0	1.0	0.16810473832885151	0.4954013726689116	0
BSU24220	BSU00590	-1.0	1.0	0.16070325180311901	0.49539940975040508	0
BSU32560	BSU10450	-1.0	1.0	0.168043954488898	0.49539940975040508	0
BSU25200	BSU34265	1.0	1.0	0.16804044845545449	0.49539842829115183	0
BSU33660	BSU13680	-1.0	1.0	0.16063698098611248	0.49539842829115183	0
BSU40670	BSU40650	1.0	1.0	0.16063152591392302	0.49539744683189862	0
BSU16810	BSU14770	1.0	1.0	0.16802733975164449	0.49539744683189862	0
BSU01640	BSU28900	1.0	1.0	0.16061969132469053	0.49539646537264537	0
BSU09060	BSU40620	1.0	1.0	0.160612740201108	0.49539548391339211	0
BSU33660	BSU37370	-1.0	1.0	0.16796872471462801	0.49539548391339211	0
BSU34630	BSU14629	1.0	1.0	0.16796362004812401	0.49539450245413885	0
BSU07220	BSU06034	-1.0	1.0	0.16793040243487151	0.49539352099488559	0
BSU27000	BSU10100	1.0	1.0	0.16058629701195098	0.49539352099488559	0
BSU23450	BSU16790	1.0	1.0	0.16791215955534902	0.49539253953563239	0
BSU36600	BSU15810	1.0	1.0	0.16785460803376653	0.49539155807637913	0
BSU34480	BSU34540	1.0	1.0	0.1677814448079325	0.49538959515787262	0
BSU13920	BSU09680	-1.0	1.0	0.16049054376342348	0.49538861369861936	0
BSU23100	BSU12940	1.0	1.0	0.160480553125039	0.49538763223936616	0
BSU26430	BSU40573	1.0	1.0	0.16045523675252898	0.4953866507801129	0
BSU25760	BSU13020	1.0	1.0	0.1677350049389475	0.4953866507801129	0
BSU00470	BSU16500	-1.0	1.0	0.16768657896879952	0.49538370640235313	0
BSU11500	BSU34790	1.0	1.0	0.160348955119686	0.49538370640235313	1
BSU24220	BSU38050	-1.0	1.0	0.16766570380662349	0.49538272494309987	0
BSU13920	BSU13690	1.0	1.0	0.16033363085129099	0.49538272494309987	0
BSU00560	BSU03680	-1.0	1.0	0.16030468907755299	0.49538174348384667	0
BSU23590	BSU38040	-1.0	1.0	0.1603008908294955	0.49538076202459341	0
BSU28550	BSU33880	1.0	1.0	0.1676282083446485	0.49537978056534016	0
BSU00370	BSU17180	-1.0	1.0	0.16751602174677199	0.4953787991060869	0
BSU34630	BSU13340	1.0	1.0	0.16025112633636901	0.49537781764683364	0
BSU08100	BSU26860	-1.0	1.0	0.16750454358387099	0.49537781764683364	0
BSU04100	BSU35790	-1.0	1.0	0.1602395102999675	0.49537683618758044	0
BSU17080	BSU08160	1.0	1.0	0.16023319072922501	0.49537585472832718	0
BSU31070	BSU16100	-1.0	1.0	0.16745594506790398	0.49537585472832718	0
BSU15880	BSU14610	-1.0	1.0	0.1674003156409635	0.49537487326907392	0
BSU37550	BSU05390	1.0	1.0	0.1601973181900645	0.49537487326907392	0
BSU22440	BSU01780	1.0	1.0	0.16016160396616053	0.49537389180982067	0
BSU25200	BSU24350	1.0	1.0	0.16015812224006848	0.49537291035056741	1
BSU08410	BSU29000	1.0	1.0	0.16722980047738098	0.49537094743206095	0
BSU34380	BSU24500	1.0	1.0	0.16009195568694548	0.49536996597280769	0
BSU14240	BSU16100	-1.0	1.0	0.16717750166148199	0.49536898451355443	0
BSU33790	BSU19820	1.0	1.0	0.16008664668331449	0.49536898451355443	0
BSU40050	BSU01040	-1.0	1.0	0.16005828396060751	0.49536800305430118	0
BSU13340	BSU25300	1.0	1.0	0.16717092064599948	0.49536800305430118	0
BSU30020	BSU06170	1.0	1.0	0.16004498630418501	0.49536702159504797	0
BSU37650	BSU29880	1.0	1.0	0.16713147134562251	0.49536505867654146	0
BSU02680	BSU40880	-1.0	1.0	0.15995714922587601	0.49536505867654146	0
BSU18420	BSU05210	1.0	1.0	0.15989159077179002	0.4953640772172882	0
BSU18760	BSU02690	1.0	1.0	0.15986161533058249	0.49536309575803494	0
BSU24220	BSU16000	-1.0	1.0	0.15982589433654651	0.49536211429878174	0
BSU19050	BSU15350	1.0	1.0	0.1670381319063865	0.49536113283952848	0
BSU00370	BSU18920	-1.0	1.0	0.166942038283386	0.49536015138027523	-1
BSU00370	BSU39900	-1.0	1.0	0.15982312071745253	0.49536015138027523	-1
BSU22440	BSU23970	-1.0	1.0	0.16690367604574552	0.49535916992102197	0
BSU01540	BSU08740	-1.0	1.0	0.1597455915806715	0.49535916992102197	0
BSU15670	BSU28650	1.0	1.0	0.15974058856437148	0.49535818846176871	0
BSU00370	BSU37370	-1.0	1.0	0.15973620714199349	0.49535720700251545	-1
BSU05330	BSU14570	-1.0	1.0	0.16685402734934651	0.49535720700251545	0
BSU01810	BSU01670	1.0	1.0	0.16685201508115499	0.49535622554326225	0
BSU15880	BSU12430	1.0	1.0	0.15967395200695902	0.49535328116550248	0
BSU19540	BSU28230	-1.0	1.0	0.16677895943024551	0.49535328116550248	0
BSU10150	BSU25670	1.0	1.0	0.16675016840600101	0.49535229970624922	0
BSU36420	BSU05680	-1.0	1.0	0.15959962838729802	0.49535033678774276	0
BSU05700	BSU36330	1.0	1.0	0.15956840619748902	0.4953493553284895	0
BSU32920	BSU36580	1.0	1.0	0.1666685757505495	0.4953493553284895	0
BSU05460	BSU34070	1.0	1.0	0.15954266997003649	0.49534837386923625	0
BSU09520	BSU34210	1.0	1.0	0.16662450203079449	0.49534837386923625	0
BSU27120	BSU25720	1.0	1.0	0.159527055816235	0.49534739240998299	0
BSU18420	BSU08680	1.0	1.0	0.1665461883902255	0.49534641095072979	0
BSU35490	BSU11055	1.0	1.0	0.15943404611812051	0.49534542949147653	0
BSU39660	BSU27120	1.0	1.0	0.16652831524814651	0.49534444803222327	0
BSU13340	BSU11990	1.0	1.0	0.15935852119641999	0.49534444803222327	0
BSU06540	BSU12910	1.0	1.0	0.15934932428010448	0.49534346657297001	0
BSU33660	BSU30980	-1.0	1.0	0.16652775807418302	0.49534346657297001	0
BSU05330	BSU29010	-1.0	1.0	0.15930370452815551	0.49534248511371676	0
BSU29030	BSU08000	1.0	1.0	0.15920932402477947	0.49534150365446356	0
BSU13310	BSU34640	-1.0	1.0	0.16646432634489949	0.4953405221952103	0
BSU09520	BSU30035	1.0	1.0	0.15920408265799249	0.4953405221952103	0
BSU24770	BSU07720	1.0	1.0	0.159200388470425	0.49533954073595704	0
BSU14480	BSU19240	-1.0	1.0	0.166428359814174	0.49533855927670378	0
BSU05420	BSU14970	1.0	1.0	0.15914720175630101	0.49533757781745053	0
BSU17850	BSU00050	-1.0	1.0	0.1664133208103945	0.49533757781745053	0
BSU13670	BSU29870	1.0	1.0	0.16640549097436652	0.49533659635819727	0
BSU34750	BSU38860	1.0	1.0	0.15910879338737602	0.49533659635819727	0
BSU17850	BSU23760	-1.0	1.0	0.1590893487564195	0.49533561489894407	0
BSU24220	BSU22210	-1.0	1.0	0.16634614074219101	0.49533463343969081	0
BSU34630	BSU02090	1.0	1.0	0.166308904403039	0.49533365198043755	0
BSU09520	BSU41060	1.0	1.0	0.15898874802716148	0.49533267052118429	0
BSU29400	BSU39510	-1.0	1.0	0.166271486967315	0.49533267052118429	0
BSU39990	BSU31990	-1.0	1.0	0.1589597322855435	0.49533168906193104	0
BSU05420	BSU38390	1.0	1.0	0.1589428913075405	0.49533070760267783	0
BSU15090	BSU11809	1.0	1.0	0.16609223866733946	0.49532874468417132	0
BSU09990	BSU01710	-1.0	1.0	0.15891633716251249	0.49532776322491806	0
BSU00470	BSU07870	-1.0	1.0	0.16603194519351253	0.49532776322491806	0
BSU09520	BSU36380	1.0	1.0	0.1660105104103205	0.4953267817656648	1
BSU40670	BSU22150	-1.0	1.0	0.15888991096752947	0.4953267817656648	0
BSU00010	BSU32330	-1.0	1.0	0.15887589136949851	0.4953258003064116	0
BSU28550	BSU26748	1.0	1.0	0.16587758395438951	0.49532285592865183	0
BSU01730	BSU16630	-1.0	1.0	0.16580377862639051	0.49532187446939857	0
BSU39430	BSU13690	1.0	1.0	0.1657612826032705	0.49532089301014537	0
BSU35030	BSU39820	-1.0	1.0	0.15862374131928847	0.49531991155089211	0
BSU16810	BSU34810	1.0	1.0	0.16575469782566649	0.49531991155089211	0
BSU34720	BSU05680	1.0	1.0	0.15861778896487802	0.49531893009163885	0
BSU26580	BSU28820	-1.0	1.0	0.16573745067475198	0.49531893009163885	0
BSU18420	BSU32970	1.0	1.0	0.16570267945034151	0.4953179486323856	0
BSU40050	BSU27100	-1.0	1.0	0.16567555154208052	0.49531696717313234	0
BSU34750	BSU04260	1.0	1.0	0.158610871563686	0.49531696717313234	0
BSU10560	BSU02220	1.0	1.0	0.15860687163701098	0.49531598571387914	0
BSU17850	BSU23870	-1.0	1.0	0.15860052854875251	0.49531500425462588	0
BSU19050	BSU32160	-1.0	1.0	0.15857397534276849	0.49531402279537262	0
BSU18420	BSU29640	1.0	1.0	0.16564965713178101	0.49531402279537262	0
BSU30020	BSU23000	1.0	1.0	0.16562914825931899	0.49531304133611936	0
BSU23100	BSU38480	1.0	1.0	0.15852697515817199	0.49531205987686611	0
BSU36420	BSU10220	-1.0	1.0	0.16559827375358152	0.49531205987686611	0
BSU24220	BSU32350	-1.0	1.0	0.158506655274914	0.49531107841761285	0
BSU37650	BSU05630	1.0	1.0	0.16553712860301251	0.49531009695835965	0
BSU09520	BSU34790	1.0	1.0	0.1584887442357085	0.49531009695835965	0
BSU14140	BSU06310	-1.0	1.0	0.15846580447273251	0.49530911549910639	0
BSU40540	BSU05720	1.0	1.0	0.16542218083798849	0.49530911549910639	0
BSU16470	BSU20050	1.0	1.0	0.15845741363257801	0.49530813403985313	0
BSU19200	BSU19240	1.0	1.0	0.15843849720802999	0.49530715258059987	0
BSU09520	BSU08210	1.0	1.0	0.15843613122103301	0.49530617112134662	0
BSU26720	BSU32750	-1.0	1.0	0.16533180710818551	0.49530518966209341	0
BSU16170	BSU02700	1.0	1.0	0.158411434894942	0.49530518966209341	0
BSU25200	BSU29710	1.0	1.0	0.165297511768596	0.4953032267435869	1
BSU08730	BSU23640	-1.0	1.0	0.15830155046150551	0.49530224528433364	0
BSU33970	BSU12320	-1.0	1.0	0.15827970846397302	0.49530028236582718	0
BSU00560	BSU13240	-1.0	1.0	0.16505776118848051	0.49529930090657392	0
BSU25200	BSU22640	1.0	1.0	0.16503390559337849	0.49529831944732067	1
BSU34380	BSU40040	1.0	1.0	0.15825627418207652	0.49529733798806741	0
BSU37650	BSU00820	1.0	1.0	0.16500722318245001	0.49529733798806741	0
BSU26870	BSU32970	1.0	1.0	0.16500710720427	0.49529635652881415	0
BSU38880	BSU05420	1.0	1.0	0.15821684150441251	0.49529537506956095	0
BSU19540	BSU29470	-1.0	1.0	0.16497597254047699	0.49529537506956095	0
BSU25490	BSU15710	-1.0	1.0	0.16489458698706849	0.49529439361030769	0
BSU40540	BSU18480	1.0	1.0	0.15814563405291698	0.49529439361030769	0
BSU40410	BSU06650	1.0	1.0	0.16487577048437552	0.49529341215105444	0
BSU09990	BSU34190	-1.0	1.0	0.15811508684663902	0.49529341215105444	0
BSU14240	BSU40210	-1.0	1.0	0.164871059073181	0.49529243069180118	0
BSU24220	BSU16230	-1.0	1.0	0.15808122958035051	0.49529144923254792	-1
BSU05330	BSU19140	-1.0	1.0	0.15798303753415502	0.49529046777329466	0
BSU37650	BSU34940	1.0	1.0	0.164740797737367	0.49529046777329466	0
BSU07010	BSU07110	1.0	1.0	0.1579576241475795	0.49528948631404146	0
BSU37650	BSU03590	1.0	1.0	0.15788714058851253	0.49528752339553495	0
BSU25760	BSU40280	1.0	1.0	0.16471201061645099	0.49528752339553495	0
BSU21020	BSU40210	-1.0	1.0	0.15782349077911098	0.49528556047702843	0
BSU27890	BSU02640	1.0	1.0	0.16466514018388848	0.49528457901777523	0
BSU34380	BSU27890	-1.0	1.0	0.1577433898558295	0.49528457901777523	0
BSU15320	BSU16470	-1.0	1.0	0.1646373350895925	0.49528359755852197	0
BSU21020	BSU32750	1.0	1.0	0.15774089471544051	0.49528359755852197	0
BSU31410	BSU17390	1.0	1.0	0.15770780229316597	0.49528261609926871	0
BSU18760	BSU19940	1.0	1.0	0.164564201425839	0.49528261609926871	0
BSU40050	BSU12250	-1.0	1.0	0.16451449312790697	0.495279671721509	0
BSU36420	BSU13799	1.0	1.0	0.15762785200281351	0.495279671721509	0
BSU25810	BSU02330	-1.0	1.0	0.16449790662851199	0.49527869026225574	0
BSU33970	BSU14180	1.0	1.0	0.16449556215171102	0.49527770880300248	0
BSU01540	BSU21660	-1.0	1.0	0.15758360313912601	0.49527672734374922	0
BSU10840	BSU23010	1.0	1.0	0.16446506079251652	0.49527574588449597	0
BSU05330	BSU25680	-1.0	1.0	0.1575699667462645	0.49527574588449597	0
BSU10840	BSU23890	1.0	1.0	0.15754665152481648	0.49527476442524276	0
BSU03890	BSU11540	1.0	1.0	0.1644629423173545	0.49527476442524276	0
BSU09060	BSU27730	1.0	1.0	0.16444521133162399	0.49527378296598951	0
BSU13450	BSU01935	-1.0	1.0	0.15746764685266398	0.49527378296598951	0
BSU23100	BSU04840	-1.0	1.0	0.1644429742074725	0.49527280150673625	0
BSU18420	BSU12230	1.0	1.0	0.15742779032835449	0.49527182004748299	0
BSU29740	BSU38590	-1.0	1.0	0.16441682290361201	0.49527083858822973	-1
BSU02680	BSU10110	-1.0	1.0	0.15725114553796601	0.49526985712897653	0
BSU33660	BSU19310	-1.0	1.0	0.16437499277770651	0.49526985712897653	0
BSU01810	BSU23329	1.0	1.0	0.16433847830099302	0.49526887566972327	0
BSU01540	BSU10210	-1.0	1.0	0.157166094747209	0.49526789421047002	0
BSU27520	BSU24770	-1.0	1.0	0.16431747397943999	0.49526789421047002	0
BSU05320	BSU37340	1.0	1.0	0.15713504954186802	0.49526691275121676	0
BSU33680	BSU17460	1.0	1.0	0.16425788704243552	0.49526691275121676	0
BSU36600	BSU25560	1.0	1.0	0.164209766639802	0.4952659312919635	0
BSU40800	BSU05190	1.0	1.0	0.15707824683230751	0.49526494983271024	0
BSU22440	BSU10060	-1.0	1.0	0.1642007740035715	0.49526494983271024	0
BSU01810	BSU02350	-1.0	1.0	0.16412827850189249	0.49526396837345704	0
BSU37650	BSU15990	1.0	1.0	0.157068403876159	0.49526396837345704	0
BSU17850	BSU23700	-1.0	1.0	0.1570580649278015	0.49526298691420378	-1
BSU08100	BSU31170	-1.0	1.0	0.164108260168735	0.49526298691420378	0
BSU03960	BSU34729	1.0	1.0	0.15701009701818899	0.49526200545495053	0
BSU14480	BSU38240	-1.0	1.0	0.16410352230660999	0.49526102399569727	0
BSU38700	BSU00880	1.0	1.0	0.15697876264108099	0.49526004253644401	0
BSU30460	BSU06770	-1.0	1.0	0.1640802778955455	0.49526004253644401	0
BSU30150	BSU14629	1.0	1.0	0.15697174288569751	0.49525906107719081	0
BSU25200	BSU16580	1.0	1.0	0.1640453573120195	0.49525807961793755	0
BSU18420	BSU24250	1.0	1.0	0.16398429930744349	0.49525611669943104	0
BSU26670	BSU32750	-1.0	1.0	0.15690399666077601	0.49525611669943104	0
BSU22440	BSU15580	-1.0	1.0	0.16390700989354598	0.49525513524017778	0
BSU00560	BSU25080	1.0	1.0	0.1568807649626415	0.49525513524017778	0
BSU13310	BSU28270	-1.0	1.0	0.16388074829757551	0.49525415378092458	-1
BSU24250	BSU34480	1.0	1.0	0.15684912518006849	0.49525415378092458	0
BSU22120	BSU32740	-1.0	1.0	0.15682388052318949	0.4952512094031648	0
BSU24250	BSU13610	-1.0	1.0	0.16383860785190349	0.4952512094031648	0
BSU25200	BSU01280	1.0	1.0	0.16380349965087249	0.49525022794391155	1
BSU27890	BSU35280	1.0	1.0	0.15676134040877099	0.49525022794391155	0
BSU00980	BSU02090	1.0	1.0	0.16375772590510701	0.49524924648465835	0
BSU25490	BSU00110	-1.0	1.0	0.16375235908726801	0.49524826502540509	0
BSU13670	BSU11660	-1.0	1.0	0.15667186681990947	0.49524728356615183	0
BSU23100	BSU38950	-1.0	1.0	0.16372433839647849	0.49524728356615183	0
BSU23590	BSU21370	1.0	1.0	0.16365474335888597	0.49524630210689857	0
BSU40540	BSU00510	1.0	1.0	0.15662062413540398	0.49524630210689857	0
BSU03850	BSU31670	-1.0	1.0	0.16359474367751348	0.49524532064764532	0
BSU40800	BSU20210	1.0	1.0	0.16357835583600303	0.49524433918839206	0
BSU05700	BSU31520	1.0	1.0	0.15658714040199098	0.49524433918839206	0
BSU30460	BSU01040	-1.0	1.0	0.16354955864929199	0.49524335772913886	0
BSU03080	BSU22780	1.0	1.0	0.15656819041509148	0.49524139481063234	0
BSU12370	BSU34560	1.0	1.0	0.15656014600229998	0.49524041335137908	0
BSU12370	BSU15140	1.0	1.0	0.16345575539712648	0.49523943189212583	0
BSU11500	BSU40820	1.0	1.0	0.15649710395627947	0.49523943189212583	0
BSU02370	BSU11640	1.0	1.0	0.15642797765569	0.49523845043287262	0
BSU00830	BSU36720	1.0	1.0	0.16343839895944051	0.49523845043287262	0
BSU13340	BSU26890	1.0	1.0	0.16335994196966347	0.49523648751436611	0
BSU05330	BSU27480	-1.0	1.0	0.16330619035725499	0.49523550605511285	0
BSU40670	BSU37000	-1.0	1.0	0.15633693713583552	0.49523452459585959	0
BSU30460	BSU37160	-1.0	1.0	0.1632639413669775	0.49523452459585959	0
BSU00370	BSU24600	-1.0	1.0	0.16317066609987699	0.49523354313660639	-1
BSU29030	BSU19440	1.0	1.0	0.15630399913867701	0.49523256167735313	0
BSU01540	BSU18990	1.0	1.0	0.16316697437056449	0.49523256167735313	0
BSU15880	BSU33210	-1.0	1.0	0.16314164653268751	0.49523158021809988	0
BSU00370	BSU08150	-1.0	1.0	0.1562236534745455	0.49523059875884662	0
BSU31680	BSU29260	1.0	1.0	0.1630867353410225	0.49523059875884662	0
BSU11500	BSU33350	1.0	1.0	0.1629988510166	0.49522961729959336	0
BSU12370	BSU05980	1.0	1.0	0.1561751180563995	0.49522863584034016	0
BSU37650	BSU05830	-1.0	1.0	0.16294251294235002	0.49522667292183364	0
BSU34170	BSU17610	-1.0	1.0	0.1629373148889415	0.49522569146258039	0
BSU15880	BSU03000	-1.0	1.0	0.162898415777956	0.49522471000332713	0
BSU13870	BSU23120	1.0	1.0	0.15609630568175351	0.49522471000332713	0
BSU05370	BSU37960	1.0	1.0	0.156081979261327	0.49522372854407393	0
BSU22440	BSU02700	-1.0	1.0	0.16289452007826	0.49522372854407393	0
BSU05180	BSU15060	1.0	1.0	0.16286479025219699	0.49522274708482067	0
BSU05180	BSU29640	1.0	1.0	0.15603035287314498	0.49522078416631415	0
BSU24250	BSU20140	-1.0	1.0	0.16282840347559052	0.49522078416631415	0
BSU24220	BSU28220	-1.0	1.0	0.15600289207891849	0.4952198027070609	0
BSU32920	BSU32890	1.0	1.0	0.15594409852173099	0.49521882124780764	0
BSU34720	BSU06360	1.0	1.0	0.16269476928397053	0.49521882124780764	0
BSU25200	BSU21800	1.0	1.0	0.1626388976924765	0.49521783978855444	0
BSU28400	BSU24820	-1.0	1.0	0.15591545664934053	0.49521783978855444	0
BSU33790	BSU29270	-1.0	1.0	0.16259153331492551	0.49521685832930118	0
BSU36600	BSU13370	1.0	1.0	0.15584717466997303	0.49521685832930118	0
BSU11500	BSU22980	1.0	1.0	0.15582757812503101	0.49521587687004792	0
BSU26720	BSU32730	-1.0	1.0	0.1625641133492815	0.49521587687004792	0
BSU18420	BSU35490	1.0	1.0	0.1558240244280365	0.49521489541079466	0
BSU13310	BSU10370	-1.0	1.0	0.16254152454998552	0.4952129324922882	0
BSU00370	BSU36250	-1.0	1.0	0.16250014184082848	0.49521195103303495	-1
BSU05420	BSU05540	1.0	1.0	0.16243572016601701	0.49521096957378169	0
BSU24100	BSU39770	1.0	1.0	0.15575351293966949	0.49521096957378169	0
BSU04100	BSU07860	-1.0	1.0	0.16241959957187552	0.49520998811452843	0
BSU15880	BSU11180	-1.0	1.0	0.16237053977691301	0.49520606227751546	0
BSU05640	BSU24110	-1.0	1.0	0.16232426301858099	0.4952050808182622	0
BSU29030	BSU35670	-1.0	1.0	0.15556286480868448	0.4952050808182622	0
BSU28400	BSU00720	-1.0	1.0	0.15556009879624649	0.49520409935900894	0
BSU18850	BSU20920	1.0	1.0	0.16231198527742902	0.49520409935900894	0
BSU13670	BSU11700	-1.0	1.0	0.15554601976437052	0.49520311789975574	0
BSU01810	BSU38970	1.0	1.0	0.162286126586141	0.49520311789975574	0
BSU16810	BSU11920	1.0	1.0	0.15554584933533999	0.49520213644050248	0
BSU25200	BSU18840	1.0	1.0	0.1622210137911185	0.49520017352199597	0
BSU01690	BSU22019	1.0	1.0	0.1555037889482605	0.49520017352199597	0
BSU21020	BSU24980	-1.0	1.0	0.16220262051489001	0.49519919206274271	0
BSU37650	BSU01280	1.0	1.0	0.15548899355408849	0.49519919206274271	0
BSU34170	BSU31330	-1.0	1.0	0.16208546615596398	0.49519821060348945	0
BSU35910	BSU38040	1.0	1.0	0.15547349134927851	0.49519722914423625	0
BSU40540	BSU40230	-1.0	1.0	0.16206124212307502	0.49519624768498299	0
BSU40710	BSU14410	1.0	1.0	0.15544651229137399	0.49519624768498299	0
BSU14240	BSU21620	-1.0	1.0	0.1554385743431915	0.49519526622572974	0
BSU15880	BSU06680	-1.0	1.0	0.1620015705386125	0.49519428476647648	0
BSU24220	BSU32290	-1.0	1.0	0.15542060690349552	0.49519428476647648	0
BSU05330	BSU25430	-1.0	1.0	0.15538611451491299	0.49519330330722322	0
BSU36600	BSU36730	1.0	1.0	0.16192726817554501	0.49519232184797002	0
BSU09520	BSU24280	1.0	1.0	0.15534457978303398	0.49519134038871676	0
BSU00010	BSU03570	-1.0	1.0	0.15531757024642151	0.4951903589294635	0
BSU24100	BSU13550	-1.0	1.0	0.16188793895281148	0.4951903589294635	0
